date,type,tweet
2020-03-28 23:39:45,,@MetroBoomin We’re ALL out of work. We’re all running out of money and people on here begging for money every day. Pathetic.
2020-03-28 23:42:17,,@pulte Could you toss a little money to @alzassociation the disease took my grandfather a few years back and I like to pitch in when I can but I'm out of work for the time being
2020-03-28 23:44:18,,"@WalshFreedom @SpiroAgnewGhost Did you scroll down, read the thread? His threat to quarantine NY did what intende... stigmatize, shift blame NYers as carriers of COVID-19, spreading it across the country &amp; the cause of the economy &amp; people out of work. So NY is responsible... read all the hateful comments, Joe"
2020-03-28 23:50:10,,"@BeccaIsMe7177 @IneedyouSea @BTS_twt + our economy was already in a crisis before COVID19, God knows what is going to happen now, the unemployment levels are growing and will be much higher until the COVID19 be controled... it’s not a good year for anyone 😢"
2020-03-28 23:51:44,,"@seanspicer Reminder that Trump and the GOP knew about since December and chose to ridicule, minimize, and call it a Democratic hoax for 3 months. They did manage to dump their investments before the stock market took a nose dive. Oh, and an INFANT died today after contracting COVID-19."
2020-03-28 23:52:13,,"The amount of ""entitled"" ppl I've seen on social media the last few days absolutely infuriates &amp; disappoints the hell out of me. How DARE you ppl act like this when there are so many others out of work at the moment unsure of how they are going to survive &amp; support themselves?"
2020-03-28 23:52:57,,"@Myg @LindsayRae114 Higher cost of living but no state income tax, low property tax, higher minimum wage. Air is cleaner. Food is great. Highly recommended!"
2020-03-28 23:57:20,,"@2tb_adrian $TRFIC
My sister's well is broken. She needs a new pump, they have no water. She is on covid19 layoff &amp; has nothing from unemployment yet. If anyone deserves a blessing, it's her &amp; her kids. She's an amazing mother &amp; a truly beautiful person."
2020-04-21 12:17:15,,@carlquintanilla @ScottGottliebMD @CNBC The longer we wait to open the economy the worse financially it gets. Pick one. You want a quarantine don’t complain about your finances. Open the economy.
2020-04-26 20:40:18,3,"Is it possible to sell a house while also saying you have Covid? 

I’m just wondering how that works while having a contagious virus. https://t.co/Z3JflV8oJs"
2020-04-27 15:15:20,,Gasoline prices fall further https://t.co/It7cqkA0OX
2020-04-27 17:50:05,,@thewillofash Well considering the state of the economy in these movies...
2020-04-28 12:33:42,2,"@ashokgehlot51
#NoRoomRent
 Sir, We are belonging to middle class families and our all family income sources have closed in this lockdown period. Now it becomes very difficult to pay rent. So please bring an order regarding exemption room rent."
2020-04-28 16:24:56,,@MelissaAFrancis How condescending you are. You don't know many people who have disposable incomes at this time. You are talking with four others right now. YOU have disposable income . Condescending as hell.
2020-04-28 16:48:34,,"New: For every 10 people who successfully filed for unemployment insurance benefits over four weeks in March and April, an additional 3-4 people tried and failed to make claims, according to a survey released Tuesday by the Economic Policy Institute.

https://t.co/Ai5yLRrqhi"
2020-04-28 17:47:00,,"Real House Prices and Price-to-Rent Ratio in February

https://t.co/YxaLnddgFb"
2020-04-28 18:05:02,,Real House Prices and Price-to-Rent Ratio in February https://t.co/hVRLAkYWOn https://t.co/A9BvtjeZJF
2020-04-28 19:55:54,3,"@UNCLE_AJALA The reason Nigerians are not really agitated is because the impact isn't felt immediately and directly on the cost of living.

Nobody will shout since these loans don't affect price of foodstuffs immediately"
2020-04-28 21:02:38,,"@pulte It truly is, this would be a literal miracle right now to buy a car because I'm going to college 6 hours away from home, RGV"
2020-04-28 21:42:56,3,"economical「経済的な、お得な」(形容詞)
economic「経済の」(形容詞)
アクセントはどちらも二つ目のo。
ex)an economic policy「経済政策」"
2020-04-28 22:00:40,3,MT @massrealty: How to Buy a House With Low or No Down Payment. 🏠💖🔑 https://t.co/zeDXY81KVx #realestate #realestateadvice #realestatetips #homebuying https://t.co/9JNo9lBgJ0
2020-04-28 22:08:13,,"It follows that the lower the return available to banks (e.g. due to low or negative interest rates), the higher the incentive to lever up."
2020-04-28 22:30:40,,@RepJerryNadler @senatemajldr But what happens NOW to state governments with little incomes coming into state coffers?
2020-04-28 22:44:28,,---&gt;&gt; Areas with low minimum wages would draw business which would increase the cost of living and raise wages. Artificial minimum wage costs a needy area of the jobs it needs. Higher wages for menial work makes automation an affordable option. ........
2020-04-28 22:51:58,3,these men have an *assumed* 5 million dollars and still let a landlord boss them around? BUY A HOUSE😤 https://t.co/HNYeL0xOQC
2020-04-28 23:27:34,,The deficit was skyrocketing and the Fed spent months quietly shoring up the Stock Market.
2020-04-28 23:29:01,2,Big decision if I should pull out my retirement the way the stock market is
2020-04-28 23:32:14,3,"Your trusted and independent product reviews of the popular credit repair sites online.
Your credit history is a very important part of your financial life. It can determine whether you can buy a house or a car, and how much you'll pay for it.  Check out &gt;
https://t.co/eu2Rc6IRfg https://t.co/nApeAyZzDq"
2020-04-28 23:38:02,,Shark inflation popping
2020-04-28 23:47:28,1,Thinking of what I should make that I could make a ton of that would be cool and not too creepy so I can save this mfing DOWN PAYMENT cause yes I’m still determined to buy a house in the middle of a pandemic.
2020-04-28 23:57:43,,"Commissions. They are happening. This one is for the awesome @Bucah11. WE DOIN' EXPANSION SCIENCE, MY FRIENDS.

#sizetwitter #kink #erotica #expansion #inflation 

https://t.co/uYXM4EDn9t"
2020-05-28 01:40:11,,"CABE/TABE Webinar: The Canadian Survey on Business Conditions: Latest Findings on Emergency Measures, Reopening and Rehiring https://t.co/gEr0Zkj4CH https://t.co/ydoaKXcFWq"
2020-05-28 13:35:17,,@StoryHackMag Print media would be doing a lot better financially if they did.
2020-05-28 14:28:14,,"@TrainIamona @bignicnergy FIS is family income supplement and you've to be working 19 hours and have a dependant. There's also X's and O's but you've to be working a maximum hours, basically part time, there's nothing that'll top up wages on full time"
2020-05-28 15:37:12,,"@PuffDragon11 You cannot use REASON with this market. Corporate profits which support rising prices have plunged. Beige book comments ignored. Unemployment ignored, some would argue ( for next weeks stats) the ""market"" and players already know it's going to be historic bad. SO....look past it?"
2020-05-28 16:51:06,3,@barratree @seamuscoffey @DrWilliamBehan @MLGCollins @EU_Eurostat Why would the family income supplement be more effective in boosting participation than raising the NMW?
2020-05-29 10:02:01,,@Morganod73 Exactly a lot of young people don’t want to be crammed into a city to raise a family esp with house prices being almost 2 thirds lower in many parts of the country. Obviously it’s great for socialising but being able to balance it as we are now would improve quality of life
2020-05-29 15:13:00,,"@pinggirjalantol Atau tgl 5 dini hari hehe

Hha nggak berharap amet krn blm tentu pny disposable income buat ps4 😂"
2020-05-29 15:21:48,,"@nbcwashington Americans are holding onto cash as the LOCKDOWN continues to make the future uncertain. People saved about a third of their disposable income last month.

#FixedItForYou"
2020-05-29 15:33:42,,@HildaMuteshi The state of the economy.
2020-05-29 15:40:52,,"*A SECOND WAVE WOULD UNDERMINE PUBLIC CONFIDENCE AND PROLONG RECOVERY: POWELL

CoronaVirus round two will create a U.S. Economic Depression ultimately leading to Armageddon."
2020-05-29 16:20:36,,"@ItsChaBoiDilly @Vanxsquad @SupremeLich @Voyboy But current minimum wages are suppose to be able to pay off mortgages, rent, insurance, loans, school fees, put food on the table, and a decent standard of living for kids. I could keep going but maybe you should think more before saying. Stick to LoL discussions man."
2020-05-29 16:46:16,,Riots in Warsaw as hairdressing prices go up by 50% in May https://t.co/dromUOyapC
2020-05-29 17:06:18,2,AP was 1st in ease of doing business due to stable business environments and credible govt policies. Sand ban created uncertainty killed confidence of investors with unstable business conditions.    #1YearOfMassDestruction
2020-05-29 17:24:25,3,"@justin_ryland @tedcruz I completely disagree with you there.  I guess techie CEOs under 40 is what you're describing?  Generally, they're very right leaning, with support to civil rights issues that have been taken on by the left that are antithetical to governance or economic policy."
2020-05-29 18:09:02,3,"Getting rid of #JapaneseKnotweed: can you sell a house with #knotweed next door?  Well worth a read &gt;&gt; https://t.co/TnwpZvtpK3  ...

... and if you need some specialist suppport, you know where to come:  right here &gt;&gt;  https://t.co/XWMELMNLTa

@InspectasLR #invasiveweeds #NEHour https://t.co/0mJBqvssrg"
2020-05-29 20:01:27,,@capital_sb I love the cost of living but this heat is not of God 🥴
2020-05-29 21:11:16,,"@mackenzian @mattnightingale I listed both of those shows! And psssst there is some one-time-only stuff this weekend that you won't want to miss, including Cost of Living, which won the Pulitzer two years ago, with the two key members of its original cast. (The list goes live around midnight daily.)"
2020-05-29 21:25:04,3,Would you buy a car before taking it for a test drive? Would you get married before going on a first date? So why would you spend an early pick on a WR who has never played with his QB? Say no to DJ Moore before round 4. #FantasyFootballAdvice #NoMas #NFL #FridayThoughts https://t.co/cjvrxy4JcS
